host_rx_time,source,source_id,timestamp_us,x,y,z,vector_norm
1778161396.727806,Gyro,1,84099571,-17,-24,-53,60.614
1778161396.727809,Gyro,1,84100577,-17,-26,-54,62.298
1778161396.727812,Gyro,1,84101571,-17,-27,-55,63.585
1778161396.727815,Gyro,1,84102577,-16,-26,-55,62.905
1778161396.727887,Gyro,1,84103571,-15,-26,-54,61.782
1778161396.727890,Gyro,1,84104572,-13,-27,-53,60.885
1778161396.727893,Gyro,1,84105577,-11,-28,-52,60.075
1778161396.727896,Gyro,1,84106571,-12,-28,-51,59.405
1778161396.727898,Gyro,1,84107577,-14,-29,-50,59.473
1778161396.727901,Gyro,1,84108578,-14,-33,-51,62.338
1778161396.728016,Gyro,1,84109573,-12,-33,-53,63.577
1778161396.728019,Gyro,1,84110578,-12,-31,-54,63.411
1778161396.728023,Gyro,1,84111569,-14,-30,-54,63.340
1778161396.728026,Gyro,1,84112570,-14,-32,-52,62.642
1778161396.728030,Gyro,1,84113571,-15,-34,-51,63.103
1778161396.728033,Gyro,1,84114577,-15,-33,-52,63.388
1778161396.728036,Gyro,1,84115571,-14,-32,-52,62.642
1778161396.728040,Gyro,1,84116572,-13,-31,-53,62.761
1778161396.728043,Gyro,1,84117577,-14,-31,-55,64.668
1778161396.728046,Gyro,1,84118573,-15,-31,-54,64.047
1778161396.728154,Accel,2,83712754,-1130,-1595,-710,2079.669
1778161396.728157,Accel,2,83713751,-1130,-1591,-700,2073.205
1778161396.728161,Accel,2,83714752,-1125,-1587,-702,2068.090
1778161396.728164,Accel,2,83715755,-1125,-1587,-716,2072.884
1778161396.728167,Accel,2,83716750,-1122,-1586,-725,2073.621
1778161396.728171,Accel,2,83717727,-1121,-1584,-719,2069.458
1778161396.728174,Accel,2,83718752,-1126,-1584,-710,2069.065
1778161396.728177,Accel,2,83719727,-1127,-1587,-706,2070.540
1778161396.728180,Accel,2,83720754,-1131,-1584,-693,2066.027
1778161396.728184,Accel,2,83721752,-1136,-1586,-688,2068.631
1778161396.728295,Gyro,1,84119573,-15,-31,-52,62.370
1778161396.728298,Gyro,1,84120578,-14,-30,-53,62.490
1778161396.728301,Gyro,1,84121573,-13,-30,-53,62.274
1778161396.728304,Gyro,1,84122577,-14,-30,-53,62.490
1778161396.728307,Gyro,1,84123571,-15,-29,-53,62.249
1778161396.728310,Gyro,1,84124570,-17,-27,-54,62.722
1778161396.728313,Gyro,1,84125571,-17,-26,-55,63.166
1778161396.728316,Gyro,1,84126571,-17,-27,-54,62.722
1778161396.728319,Gyro,1,84127577,-18,-27,-53,62.145
1778161396.728322,Gyro,1,84128571,-19,-29,-54,64.172
1778161396.779031,Gyro,1,84129577,-17,-30,-55,64.915
1778161396.779042,Gyro,1,84130571,-16,-30,-55,64.661
1778161396.779045,Gyro,1,84131577,-17,-28,-55,64.016
1778161396.779049,Gyro,1,84132578,-18,-27,-54,63.000
1778161396.779092,Gyro,1,84133572,-17,-28,-56,64.877
1778161396.779096,Gyro,1,84134575,-17,-29,-56,65.315
1778161396.779099,Gyro,1,84135577,-18,-29,-54,63.883
1778161396.779102,Gyro,1,84136570,-19,-29,-54,64.172
1778161396.779105,Gyro,1,84137571,-19,-29,-55,65.015
1778161396.779107,Gyro,1,84138572,-18,-29,-56,65.582
1778161396.779220,Accel,2,83722751,-1138,-1590,-690,2073.462
1778161396.779224,Accel,2,83723752,-1143,-1588,-702,2078.701
1778161396.779227,Accel,2,83724728,-1140,-1590,-700,2077.908
1778161396.779230,Accel,2,83725754,-1137,-1588,-696,2073.386
1778161396.779233,Accel,2,83726728,-1139,-1586,-714,2079.065
1778161396.779236,Accel,2,83727728,-1138,-1583,-714,2076.230
1778161396.779239,Accel,2,83728750,-1139,-1580,-710,2073.119
1778161396.779242,Accel,2,83729727,-1152,-1588,-713,2087.395
1778161396.779245,Accel,2,83730927,-1150,-1591,-713,2088.576
1778161396.779248,Accel,2,83732127,-1140,-1586,-711,2078.585
1778161396.779358,Gyro,1,84139574,-17,-29,-55,64.459
1778161396.779361,Gyro,1,84140570,-17,-29,-56,65.315
1778161396.779364,Gyro,1,84141571,-17,-29,-55,64.459
1778161396.779366,Gyro,1,84142571,-16,-29,-54,63.348
1778161396.779369,Gyro,1,84143577,-17,-30,-53,63.230
1778161396.779372,Gyro,1,84144573,-18,-28,-54,63.435
1778161396.779375,Gyro,1,84145569,-18,-26,-53,61.717
1778161396.779378,Gyro,1,84146570,-18,-27,-53,62.145
1778161396.779381,Gyro,1,84147571,-16,-27,-54,62.458
1778161396.779384,Gyro,1,84148577,-16,-25,-53,60.745
1778161396.779449,Accel,2,83733327,-1138,-1585,-698,2072.311
1778161396.779452,Accel,2,83734527,-1133,-1583,-695,2067.028
1778161396.779455,Accel,2,83735612,-1137,-1581,-710,2072.783
1778161396.779458,Accel,2,83736613,-1142,-1585,-715,2080.292
1778161396.779461,Accel,2,83737588,-1145,-1592,-697,2081.177
1778161396.779464,Accel,2,83738610,-1135,-1600,-688,2078.838
1778161396.779512,Accel,2,83739611,-1128,-1596,-700,2075.958
1778161396.779515,Accel,2,83740612,-1134,-1585,-718,2076.946
1778161396.779518,Accel,2,83741588,-1132,-1588,-723,2079.879
1778161396.779521,Accel,2,83742610,-1135,-1589,-715,2079.512
1778161396.779630,Gyro,1,84149568,-17,-25,-49,57.576
1778161396.779633,Gyro,1,84150574,-17,-24,-48,56.294
1778161396.779636,Gyro,1,84151569,-16,-24,-50,57.723
1778161396.779639,Gyro,1,84152568,-15,-23,-52,58.805
1778161396.779642,Gyro,1,84153572,-16,-23,-52,59.068
1778161396.779645,Gyro,1,84154578,-17,-24,-50,58.009
1778161396.779648,Gyro,1,84155569,-18,-23,-51,58.771
1778161396.779651,Gyro,1,84156578,-18,-22,-52,59.262
1778161396.779653,Gyro,1,84157578,-17,-22,-51,58.086
1778161396.779656,Gyro,1,84158570,-17,-21,-51,57.715
1778161396.779763,Accel,2,83733327,-1138,-1585,-698,2072.311
1778161396.779766,Accel,2,83734527,-1133,-1583,-695,2067.028
1778161396.779769,Accel,2,83735612,-1137,-1581,-710,2072.783
1778161396.779772,Accel,2,83736613,-1142,-1585,-715,2080.292
1778161396.779775,Accel,2,83737588,-1145,-1592,-697,2081.177
1778161396.779777,Accel,2,83738610,-1135,-1600,-688,2078.838
1778161396.779780,Accel,2,83739611,-1128,-1596,-700,2075.958
1778161396.779783,Accel,2,83740612,-1134,-1585,-718,2076.946
1778161396.779786,Accel,2,83741588,-1132,-1588,-723,2079.879
1778161396.779789,Accel,2,83742610,-1135,-1589,-715,2079.512
1778161396.779894,Gyro,1,84159578,-17,-22,-51,58.086
1778161396.779897,Gyro,1,84160569,-18,-24,-51,59.169
1778161396.779900,Gyro,1,84161583,-19,-22,-51,58.703
1778161396.779903,Gyro,1,84162577,-18,-18,-53,58.796
1778161396.779905,Gyro,1,84163570,-17,-19,-52,57.914
1778161396.779908,Gyro,1,84164571,-18,-19,-52,58.215
1778161396.779911,Gyro,1,84165577,-18,-18,-53,58.796
1778161396.779913,Gyro,1,84166571,-17,-19,-52,57.914
1778161396.779916,Gyro,1,84167578,-17,-19,-50,56.125
1778161396.779919,Gyro,1,84168576,-17,-18,-49,54.900
1778161396.780023,Gyro,1,84169572,-16,-17,-50,55.182
1778161396.780026,Gyro,1,84170571,-17,-16,-51,56.089
1778161396.780029,Gyro,1,84171576,-15,-15,-53,57.088
1778161396.780031,Gyro,1,84172582,-15,-16,-54,58.284
1778161396.780034,Gyro,1,84173574,-17,-16,-54,58.830
1778161396.780037,Gyro,1,84174569,-17,-15,-54,58.566
1778161396.780039,Gyro,1,84175570,-16,-16,-53,57.628
1778161396.780042,Gyro,1,84176570,-15,-16,-52,56.436
1778161396.780045,Gyro,1,84177571,-16,-16,-52,56.710
1778161396.780047,Gyro,1,84178577,-16,-18,-54,59.127
1778161396.780155,Accel,2,83743611,-1133,-1582,-714,2072.730
1778161396.780159,Accel,2,83744610,-1127,-1589,-708,2072.755
1778161396.780162,Accel,2,83745611,-1126,-1591,-707,2073.404
1778161396.780165,Accel,2,83746618,-1123,-1587,-711,2070.077
1778161396.780168,Accel,2,83747612,-1130,-1586,-706,2071.408
1778161396.780171,Accel,2,83748587,-1134,-1580,-700,2066.968
1778161396.780174,Accel,2,83749612,-1129,-1580,-706,2066.271
1778161396.780177,Accel,2,83750587,-1127,-1580,-709,2066.207
1778161396.780180,Accel,2,83751613,-1129,-1582,-709,2068.827
1778161396.780183,Accel,2,83752588,-1133,-1586,-706,2073.046
1778161396.832364,Gyro,1,84179572,-16,-19,-53,58.532
1778161396.832379,Gyro,1,84180578,-15,-20,-52,57.697
1778161396.832382,Gyro,1,84181570,-16,-21,-50,56.542
1778161396.832386,Gyro,1,84182574,-18,-20,-50,56.780
1778161396.832389,Gyro,1,84183569,-20,-20,-52,59.195
1778161396.832392,Gyro,1,84184570,-20,-21,-55,62.177
1778161396.832395,Gyro,1,84185569,-19,-22,-55,62.209
1778161396.832398,Gyro,1,84186570,-18,-22,-55,61.911
1778161396.832401,Gyro,1,84187577,-18,-23,-54,61.392
1778161396.832404,Gyro,1,84188568,-19,-23,-52,59.950
1778161396.832514,Gyro,1,84189575,-19,-24,-51,59.481
1778161396.832517,Gyro,1,84190571,-16,-24,-52,59.464
1778161396.832520,Gyro,1,84191574,-14,-24,-53,59.841
1778161396.832523,Gyro,1,84192569,-14,-22,-54,59.967
1778161396.832526,Gyro,1,84193574,-15,-21,-54,59.850
1778161396.832529,Gyro,1,84194577,-15,-22,-53,59.313
1778161396.832532,Gyro,1,84195576,-15,-25,-53,60.490
1778161396.832535,Gyro,1,84196574,-16,-28,-53,62.040
1778161396.832537,Gyro,1,84197575,-16,-28,-52,61.188
1778161396.832540,Gyro,1,84198569,-16,-23,-51,58.189
1778161396.832658,Accel,2,83753616,-1134,-1582,-701,2068.836
1778161396.832661,Accel,2,83754608,-1133,-1586,-704,2072.366
1778161396.832665,Accel,2,83755610,-1131,-1586,-703,2070.934
1778161396.832668,Accel,2,83756612,-1132,-1586,-702,2071.141
1778161396.832671,Accel,2,83757589,-1137,-1587,-705,2075.660
1778161396.832674,Accel,2,83758610,-1135,-1594,-705,2079.925
1778161396.832677,Accel,2,83759611,-1126,-1596,-696,2073.526
1778161396.832680,Accel,2,83760588,-1122,-1590,-689,2064.390
1778161396.832683,Accel,2,83761610,-1130,-1589,-689,2067.980
1778161396.832686,Accel,2,83762611,-1133,-1577,-706,2066.169
1778161396.832800,Gyro,1,84199577,-17,-22,-51,58.086
1778161396.832803,Gyro,1,84200571,-16,-25,-52,59.875
1778161396.832806,Gyro,1,84201572,-15,-27,-53,61.343
1778161396.832808,Gyro,1,84202577,-16,-28,-53,62.040
1778161396.832811,Gyro,1,84203571,-18,-29,-54,63.883
1778161396.832814,Gyro,1,84204577,-16,-30,-53,62.968
1778161396.832816,Gyro,1,84205571,-15,-33,-53,64.211
1778161396.832819,Gyro,1,84206577,-16,-34,-53,64.969
1778161396.832822,Gyro,1,84207571,-16,-34,-54,65.788
1778161396.832824,Gyro,1,84208572,-15,-34,-53,64.730
1778161396.832933,Accel,2,83763611,-1131,-1573,-716,2065.465
1778161396.832936,Accel,2,83764587,-1137,-1581,-708,2072.099
1778161396.832939,Accel,2,83765588,-1131,-1586,-703,2070.934
1778161396.832942,Accel,2,83766610,-1124,-1585,-706,2067.374
1778161396.832945,Accel,2,83767613,-1130,-1584,-716,2073.309
1778161396.832948,Accel,2,83768610,-1133,-1581,-704,2068.542
1778161396.832951,Accel,2,83769618,-1136,-1582,-699,2069.256
1778161396.832954,Accel,2,83770588,-1138,-1585,-704,2074.340
1778161396.832957,Accel,2,83771588,-1128,-1580,-704,2065.042
1778161396.832959,Accel,2,83772610,-1127,-1580,-707,2065.521
1778161396.833071,Gyro,1,84209578,-17,-34,-52,64.413
1778161396.833074,Gyro,1,84210569,-19,-34,-51,64.172
1778161396.833077,Gyro,1,84211570,-20,-34,-50,63.687
1778161396.833080,Gyro,1,84212571,-17,-34,-50,62.809
1778161396.833083,Gyro,1,84213572,-13,-35,-50,62.402
1778161396.833086,Gyro,1,84214577,-12,-37,-51,64.140
1778161396.833088,Gyro,1,84215572,-14,-38,-51,65.123
1778161396.833130,Gyro,1,84216577,-16,-36,-53,66.038
1778161396.833134,Gyro,1,84217571,-16,-33,-52,63.632
1778161396.833136,Gyro,1,84218568,-15,-32,-50,61.229
1778161396.833248,Accel,2,83773612,-1132,-1578,-704,2065.702
1778161396.833252,Accel,2,83774610,-1129,-1581,-708,2067.720
1778161396.833254,Accel,2,83775586,-1133,-1583,-707,2071.093
1778161396.833257,Accel,2,83776610,-1135,-1575,-711,2067.455
1778161396.833260,Accel,2,83777610,-1130,-1577,-719,2069.007
1778161396.833263,Accel,2,83778611,-1135,-1582,-716,2074.513
1778161396.833266,Accel,2,83779613,-1141,-1582,-712,2076.427
1778161396.833269,Accel,2,83780588,-1141,-1579,-699,2069.716
1778161396.833272,Accel,2,83781621,-1138,-1583,-701,2071.795
1778161396.833274,Accel,2,83782612,-1135,-1581,-714,2073.061
1778161396.833384,Gyro,1,84219576,-14,-34,-50,62.064
1778161396.833387,Gyro,1,84220570,-13,-34,-51,62.658
1778161396.833389,Gyro,1,84221571,-16,-34,-51,63.348
1778161396.833392,Gyro,1,84222575,-18,-34,-51,63.883
1778161396.833395,Gyro,1,84223572,-17,-36,-50,63.914
1778161396.833398,Gyro,1,84224578,-16,-40,-50,66.000
1778161396.833400,Gyro,1,84225569,-16,-40,-51,66.761
1778161396.833403,Gyro,1,84226570,-16,-35,-50,63.095
1778161396.833406,Gyro,1,84227571,-14,-34,-49,61.262
1778161396.833409,Gyro,1,84228576,-15,-33,-49,60.951
1778161396.833523,Accel,2,83783612,-1139,-1572,-714,2068.405
1778161396.833527,Accel,2,83784587,-1147,-1570,-709,2069.587
1778161396.833530,Accel,2,83785612,-1153,-1570,-700,2069.857
1778161396.833533,Accel,2,83786587,-1145,-1575,-699,2068.877
1778161396.833535,Accel,2,83787613,-1137,-1576,-715,2070.693
1778161396.833538,Accel,2,83788588,-1136,-1572,-712,2066.065
1778161396.833541,Accel,2,83789618,-1144,-1573,-697,2066.125
1778161396.833544,Accel,2,83790610,-1148,-1575,-695,2069.192
1778161396.833546,Accel,2,83791610,-1146,-1579,-701,2073.152
1778161396.833549,Accel,2,83792611,-1141,-1578,-709,2072.353
1778161396.833662,Gyro,1,84229573,-17,-32,-50,61.749
1778161396.833665,Gyro,1,84230570,-19,-31,-49,61.016
1778161396.833667,Gyro,1,84231570,-18,-32,-47,59.641
1778161396.833670,Gyro,1,84232571,-18,-34,-45,59.203
1778161396.833673,Gyro,1,84233577,-20,-35,-46,61.164
1778161396.833676,Gyro,1,84234571,-21,-34,-48,62.458
1778161396.833678,Gyro,1,84235577,-22,-32,-48,61.741
1778161396.833681,Gyro,1,84236571,-20,-32,-45,58.728
1778161396.833684,Gyro,1,84237572,-18,-31,-44,56.754
1778161396.833687,Gyro,1,84238577,-18,-29,-46,57.280
1778161396.833801,Accel,2,83793587,-1137,-1576,-713,2070.003
1778161396.833804,Accel,2,83794611,-1144,-1575,-714,2073.441
1778161396.833807,Accel,2,83795611,-1148,-1567,-712,2068.898
1778161396.833810,Accel,2,83796613,-1145,-1570,-714,2070.198
1778161396.833813,Accel,2,83797611,-1141,-1572,-719,2071.238
1778161396.833816,Accel,2,83798612,-1137,-1574,-715,2069.171
1778161396.833818,Accel,2,83799612,-1135,-1579,-709,2069.818
1778161396.833821,Accel,2,83800587,-1142,-1580,-711,2075.111
1778161396.833824,Accel,2,83801612,-1142,-1578,-717,2075.653
1778161396.833827,Accel,2,83802587,-1134,-1582,-716,2073.966
1778161396.889211,Gyro,1,84239572,-19,-28,-47,57.914
1778161396.889222,Gyro,1,84240578,-20,-27,-44,55.362
1778161396.889226,Gyro,1,84241573,-21,-27,-42,54.166
1778161396.889230,Gyro,1,84242578,-20,-29,-44,56.365
1778161396.889233,Gyro,1,84243576,-20,-30,-47,59.237
1778161396.889236,Gyro,1,84244574,-20,-27,-48,58.592
1778161396.889239,Gyro,1,84245569,-19,-24,-45,54.424
1778161396.889242,Gyro,1,84246570,-18,-22,-44,52.383
1778161396.889244,Gyro,1,84247574,-18,-24,-43,52.431
1778161396.889247,Gyro,1,84248570,-19,-27,-44,55.009
1778161396.889353,Gyro,1,84249578,-20,-28,-46,57.446
1778161396.889356,Gyro,1,84250569,-20,-25,-49,58.532
1778161396.889359,Gyro,1,84251570,-21,-22,-49,57.671
1778161396.889362,Gyro,1,84252572,-21,-20,-47,55.227
1778161396.889365,Gyro,1,84253572,-21,-21,-49,57.297
1778161396.889367,Gyro,1,84254571,-22,-21,-49,57.671
1778161396.889370,Gyro,1,84255572,-23,-21,-46,55.552
1778161396.889373,Gyro,1,84256569,-21,-23,-43,53.094
1778161396.889376,Gyro,1,84257569,-21,-22,-44,53.488
1778161396.889379,Gyro,1,84258576,-22,-22,-44,53.889
1778161396.889488,Accel,2,83803610,-1133,-1580,-717,2072.240
1778161396.889492,Accel,2,83804611,-1134,-1570,-717,2065.174
1778161396.889495,Accel,2,83805612,-1140,-1574,-719,2072.206
1778161396.889498,Accel,2,83806587,-1143,-1586,-723,2084.364
1778161396.889502,Accel,2,83807613,-1133,-1587,-719,2078.273
1778161396.889505,Accel,2,83808588,-1133,-1582,-720,2074.804
1778161396.889508,Accel,2,83809610,-1135,-1578,-726,2074.942
1778161396.889511,Accel,2,83810611,-1135,-1579,-728,2076.403
1778161396.889514,Accel,2,83811611,-1134,-1581,-723,2075.631
1778161396.889517,Accel,2,83812612,-1129,-1582,-716,2071.237
1778161396.889626,Gyro,1,84259571,-22,-22,-44,53.889
1778161396.889630,Gyro,1,84260577,-22,-21,-43,52.669
1778161396.889633,Gyro,1,84261571,-22,-19,-44,52.735
1778161396.889635,Gyro,1,84262569,-22,-16,-43,50.882
1778161396.889638,Gyro,1,84263570,-22,-17,-43,51.205
1778161396.889641,Gyro,1,84264571,-24,-17,-44,52.924
1778161396.889644,Gyro,1,84265572,-25,-14,-45,53.348
1778161396.889646,Gyro,1,84266578,-26,-12,-47,55.036
1778161396.889649,Gyro,1,84267569,-28,-12,-47,56.009
1778161396.889652,Gyro,1,84268569,-28,-15,-46,55.902
1778161396.889761,Accel,2,83813617,-1130,-1592,-727,2083.241
1778161396.889765,Accel,2,83814611,-1129,-1590,-730,2082.220
1778161396.889768,Accel,2,83815611,-1127,-1580,-718,2069.312
1778161396.889771,Accel,2,83816612,-1124,-1580,-720,2068.375
1778161396.889774,Accel,2,83817588,-1125,-1578,-722,2068.089
1778161396.889777,Accel,2,83818610,-1126,-1585,-722,2073.978
1778161396.889780,Accel,2,83819610,-1125,-1589,-730,2079.290
1778161396.889783,Accel,2,83820611,-1125,-1587,-719,2073.923
1778161396.889785,Accel,2,83821612,-1121,-1587,-713,2069.681
1778161396.889789,Accel,2,83822587,-1123,-1579,-719,2066.720
1778161396.889900,Gyro,1,84269568,-25,-16,-45,53.907
1778161396.889903,Gyro,1,84270572,-24,-14,-45,52.887
1778161396.889905,Gyro,1,84271577,-24,-16,-46,54.295
1778161396.889908,Gyro,1,84272571,-26,-19,-47,56.974
1778161396.889911,Gyro,1,84273576,-28,-20,-46,57.446
1778161396.889914,Gyro,1,84274569,-28,-18,-45,55.973
1778161396.889917,Gyro,1,84275577,-27,-15,-45,54.580
1778161396.889920,Gyro,1,84276572,-25,-14,-46,54.194
1778161396.889923,Gyro,1,84277577,-25,-15,-46,54.461
1778161396.889926,Gyro,1,84278571,-27,-17,-47,56.807
1778161396.890035,Accel,2,83823610,-1131,-1580,-706,2067.365
1778161396.890038,Accel,2,83824611,-1126,-1587,-709,2071.021
1778161396.890041,Accel,2,83825627,-1127,-1589,-725,2078.623
1778161396.890044,Accel,2,83826611,-1130,-1583,-721,2074.278
1778161396.890047,Accel,2,83827610,-1129,-1579,-710,2066.877
1778161396.890050,Accel,2,83828611,-1140,-1579,-704,2070.859
1778161396.890052,Accel,2,83829612,-1143,-1585,-708,2078.446
1778161396.890055,Accel,2,83830613,-1132,-1587,-712,2075.316
1778161396.890058,Accel,2,83831588,-1123,-1578,-712,2063.530
1778161396.890061,Accel,2,83832610,-1121,-1580,-728,2069.547
1778161396.890172,Gyro,1,84279577,-28,-19,-48,58.728
1778161396.890175,Gyro,1,84280572,-27,-19,-48,58.258
1778161396.890178,Gyro,1,84281576,-28,-18,-47,57.593
1778161396.890180,Gyro,1,84282574,-28,-17,-47,57.289
1778161396.890183,Gyro,1,84283570,-28,-16,-49,58.660
1778161396.890186,Gyro,1,84284571,-28,-18,-50,60.067
1778161396.890189,Gyro,1,84285579,-29,-20,-50,61.164
1778161396.890192,Gyro,1,84286578,-30,-21,-48,60.374
1778161396.890194,Gyro,1,84287572,-29,-21,-49,60.688
1778161396.890197,Gyro,1,84288569,-30,-21,-51,62.785
1778161396.890308,Gyro,1,84289576,-29,-22,-51,62.658
1778161396.890311,Gyro,1,84290574,-29,-23,-51,63.016
1778161396.890313,Gyro,1,84291575,-30,-26,-51,64.630
1778161396.890316,Gyro,1,84292576,-30,-28,-52,66.242
1778161396.890318,Gyro,1,84293570,-31,-29,-55,69.477
1778161396.890321,Gyro,1,84294570,-33,-29,-56,71.176
1778161396.890323,Gyro,1,84295571,-35,-31,-56,72.952
1778161396.890326,Gyro,1,84296571,-34,-32,-55,72.146
1778161396.890329,Gyro,1,84297575,-33,-32,-54,70.915
1778161396.890331,Gyro,1,84298575,-32,-33,-54,70.915
1778161396.890445,Gyro,1,84299573,-33,-35,-54,72.319
1778161396.890451,Gyro,1,84300574,-34,-36,-55,74.007
1778161396.890454,Gyro,1,84301569,-33,-37,-56,74.793
1778161396.890457,Gyro,1,84302571,-31,-39,-56,74.953
1778161396.890460,Gyro,1,84303572,-31,-41,-56,76.013
1778161396.890463,Gyro,1,84304577,-32,-41,-55,75.697
1778161396.890512,Gyro,1,84305575,-34,-44,-54,77.511
1778161396.890515,Gyro,1,84306573,-37,-48,-55,81.841
1778161396.890518,Gyro,1,84307571,-40,-47,-57,84.012
1778161396.890521,Gyro,1,84308577,-40,-44,-56,81.682
1778161396.941430,Accel,2,83823610,-1131,-1580,-706,2067.365
1778161396.941443,Accel,2,83824611,-1126,-1587,-709,2071.021
1778161396.941447,Accel,2,83825627,-1127,-1589,-725,2078.623
1778161396.941450,Accel,2,83826611,-1130,-1583,-721,2074.278
1778161396.941453,Accel,2,83827610,-1129,-1579,-710,2066.877
1778161396.941457,Accel,2,83828611,-1140,-1579,-704,2070.859
1778161396.941459,Accel,2,83829612,-1143,-1585,-708,2078.446
1778161396.941463,Accel,2,83830613,-1132,-1587,-712,2075.316
1778161396.941465,Accel,2,83831588,-1123,-1578,-712,2063.530
1778161396.941468,Accel,2,83832610,-1121,-1580,-728,2069.547
1778161396.941575,Gyro,1,84309572,-39,-44,-56,81.197
1778161396.941579,Gyro,1,84310577,-37,-48,-57,83.199
1778161396.941582,Gyro,1,84311579,-37,-49,-58,84.463
1778161396.941585,Gyro,1,84312569,-40,-50,-57,85.726
1778161396.941587,Gyro,1,84313572,-42,-50,-57,86.678
1778161396.941590,Gyro,1,84314574,-42,-52,-58,88.499
1778161396.941593,Gyro,1,84315571,-42,-55,-60,91.591
1778161396.941596,Gyro,1,84316577,-43,-58,-59,93.242
1778161396.941598,Gyro,1,84317571,-44,-59,-59,94.329
1778161396.941601,Gyro,1,84318572,-44,-61,-57,94.372
1778161396.941710,Accel,2,83833610,-1122,-1585,-716,2069.726
1778161396.941713,Accel,2,83834611,-1128,-1590,-696,2070.000
